text,y
유병재 호감~~,0
잘되든 안되든 월급나오는데... 신경이나 쓰것나?,0
송종국이보이네 ㅋ 역시 남자는 머리빨,0
윤정수씨 괜찮은분인건 알겠는데 제가 현진씨 부모님이라면 좀 속상할거 같아요 ㅜ,0
전현무 쌍코피 터지겟다....ㅋㅋ,0
정우성님 적극 지지합니다 난민 수용ㅍ적극적으로 받아들이곡 정부에서 난민들 적응 잘하도록 아낌없는 지원부탁드려요,0
제목만 보고 한혜진 언니인줄알고 들어온 나년ㅠㅠ 나혼산은 불매지만 혜진언니 보고싶긔ㅠㅠ,0
예서 진짜 고딩인줄 알았는데...23살이었음 ㄷㄷ 김혜윤 올해는 꽃길만 걷길,0
이소라 엄정화 이영자 홍진경 최진실 김희선 엄청 절친인데 김희선만 겉도는느낌..,0
한은정 연기 진짜 잘함,0
원작보다 재미없다며 ㅋㅋ,0
행복했습니다 제가 다시 저를 돌아보게 하네요,0
유일하게 안보는 프로다.,0
응 개노잼,0
자꾸 웃었다가 울었다가 또 웃었다가 울었다가.. 영화 전개가 이상함,0
수아가 불쌍하다 납치되서 20년을 힘들게 살고 남자놈은 수아버리고 민채린한테 가서 다리에서 뛰려고했다 수아가 저둘때메 눈안뒤집히겠냐 그리고 수아정체알고도 부모와못만나게 한채린이를 알게된다면 그집서쫒겨나야죠,0
내가 요즘 드라마에 꽂혀서 왠만한 드라마는 다 챙겨보는데 그중에 화유기가 제일 재미없음 마더 돈꽃 흑기사 황금빛내인생 리턴 화유기 이렇게 챙겨보는데 이중에서 화유기가 제일 재미없음,0
누군지는 정말 모르지만 항상 모르겠습니다...,0
김원희씨~테클걸려는건 아니지만 남편분께서 그렇게 하실지 의문이네요.그래도 본인아이 한 명은 있어야하지 않을까 생각되네요.,0
솔직한말로 그다지 기분이 나쁘거나 한것도 아니다 우리도 소싯적부터 일본이란 나라에 재해가 터지면 이런식으로 비난하면서 똑같은짓을 반복해왔으니,0
내가 장담한다 남들이 재밌다하고 놀란감독 작품이니까 이해못해도 일단 재밌다고 한거겠지 이영화는 한마디로 표현하면영화관에서 안보면 도중에 끄게되는 작품임적당히 어려워야지모...,0
아니라고 해줘요 함정에 빠진거라고 해줘요ㅠㅠ이런 나쁜일을 할사람 아니잖아요,0
모를수잇음 카톡같은데 결혼해도 티안내고 그럼 모름.내가 겪어봄,0
몸이 안 따라준거였네. 마음고생 심했겠다. 그냥 솔직하게 얘기하지...,0
특급은 무슨,0
엄마 크팝시절 생각나네요^^ 지금도 예뻐용 그리고 악플좀 달지마세요 가족은 건드리는거 아닙니다 누가 님들 가족 욕한다고 생각해보세요조그만한 아기한테 욕은 심하잖아요 ㅠㅠ,0
허안나씨 진짜 예전부터 예쁘다고 생각했어요 축하드립니다,0
오늘안에 간다에 내 손모가지건다,0
추 아들 덮느라 국방부도 바쁘네. 간부인 아들도 복귀신고후 휴가신청 합디다,0
슬기 못 보는 게 너무 아쉽다ㅜㅜ,0
진짜 어지간히들 해라,0
송가인 화이팅!!!!,0
진짜 치사스럽다 소속사 총동원령 내리고 구혜선 파묻을모양이네 그래도 응원한ㅇㄴ 사람도 많다 구혜선 힘내라,0
~내나이 쉰네살인데 순간순간 옛기억이 떠오를때 부끄러워 나혼자 몸이 오그라들때가 있는데 ~공배우님도 그런 느낌 아닌까요~,0
얘네 전매특허 공식이잖아... 일단 지네들과 뜻이 다르면 단두대 올려 처헝하는게 ... 윤석열 보면 알잖아,0
뭔 조기축구에서 크로스 올리냐,0
겁나 이쁘긴하네,0
전라도 투어 하나보네,0
극중 정경호 아빠 해리포터에서 론 스캐버스(?)피터랑 너무 닮았어요ㅋ,0
서로 쿨하면서도 아껴주는사이가 최고인데진자 조금만걸로 목숨걸고 삐지면 제일힘들다,0
난 함소원좋아,0
와~~~속 시원하다. 사회를 위한 젠더가 아닌 젠더를 위한 젠더 아니 극소수의 권력화되어가는 젠더이슈화 그룹들. 지긋지긋하다. 피해망상가들.,0
이정부에서 승진하는 인사들은 공통점이 있지. 그 공통은 단 하나다.,0
나만 모르는건가..난 차은우가 누군지도 뭐하는 연예인인지도 모르고 첨봤는데 아이돌이 왜 골목식당 나오는건지 이해가 안가더라..,0
일생을 걸만한 녀자들이었길 진심으로 바랍니다~~,0
현무형 퐈이팅,0
네 다음 철구랑 어울리던분,0
왜 김수현은 오래걸리는거같지?? 이민호는 빨리나오는거같네,0
세금 많이 들어갔겠지 책임지는 사람은 없겠지,0
아들이 너무 귀염성 똑부러지네~~개리씨 응원합니다..,0
국민의힘 니들이 복비내리면 지지율 오른다 쫌 일좀해라,0
백종원씨 방송 그만하시고 당신 장사나 하세요. 프랜차이즈 도매금으로 넘겨서 골목시장 혼자 다 독식을 하시던 말던 관심 끄고 싶으니..,0
설사그렇다 쳐도 몇년전 일을 이제 와서 좀 살겠다는사람한테 참나....힘내숑 상민오빠❤️,0
성형 안하고 저 정도면 이쁜거 맞지~,0
시즌제 ~~~~~가즈아,0
진짜 궁금해서 그런데 온유리가 부사장 혼외자인건가요? 아님 불륜녀인가요? 전 여태 불륜녀 인데 혼외자로속이는줄 알고 드라마 봤는데..,0
그래도 자비를 베풀면 더 좋았을거 같다 설현아...,0
기안84 뭘 잘못했는지 모르겠네.힘내세요!,0
와 일방적 주장 글만 보고 사람 까내리는거 좀 역하다..,0
도깨비속 소름끼치던 간신에서 코믹까지 두루두루 연기 진짜 좋아요,0
한국인들의 지적 허영심을 나타내는 평점 어렵지만 재밌지 않다.,0
ㅋㅋㅋ 츄 ㅋㅋㅋ 짠내투어에서 봤다 ㅋㅋ 정말 해맑드라 ㅋㅋ,0
복길이도 반할만 해요,0
빅뱅이 낫나요?? 동방신기가 낫나요??,0
이지은 발연기지만 얼굴 넘 예뻐.신봉선하고 똑같아,0
정확한 지적이다,0
김희선 사진 볼려고 왔는데 없네.. ㅠㅠ,0
박진감 넘치는 사운드가 좋았어요,0
긍정적 마인드... 어쩜 부럽기도해요,0
아들이 플란체를 하거나 말거나 하는 어머님이 젤 힙하시다,0
이 마음이 오래가야 할낀데...결혼이 문제가 아니다.,0
짧은 시간에 모인 성금으로 아는데 김호중 님도 그 팬분들도 정말 대단하고 멋지시네요! 항상 응원하겠습니다! !,0
성훈씨가 아깝네요!,0
응 절대 안사....중국산은 만지는것 조차 싫은데 휴대폰이라니 더 싫지. ...,0
다 방송 시청률 잘 나오고 평 좋으니까 시즌2 나오는 겁니다. 여기서 아무리 욕해봤자 보는 사람들은 다 재밌게 봄,0
166에 57.4 다이어트 필요없지만건강위해더뺄거야다들 더마르게봄,0
기대되요~멋진 모습 볼 수 있었음 합니다.,0
양키에 갔으면 양키즈빼고 잘던지는 류에게 최고였을텐데,0
그놈의 버닝이 문제군,0
몰랐다잖아! 사과도 했고!,0
30분마다 수정하는게 예보냐?? 보고지??ㅋㅋㅋ,0
언니 힘내세요!! 삼가 고인의 명복을 빕니다.,0
영화관에서 재개봉하는거 아니고서야 2번 본적없는데 이건 볼거임 재밌으니까ㅇㅇ,0
뭔가 재료부터 어려운 동남아 중국 유럽 요리를 방구석요리로 쉽고만만하게 만들어주시는 국내 세계 유일무이 하신분.. 정말로 고맙습니다,0
세엉이는 다 존예들인듯!! 이세영 박세영 좋으다,0
참 초유에 사태가 많은게 문정권이야........비정상적인걸 이해할수 있다는 문빠들이 더 이상하지만...,0
댓글이 없다.........,0
중환자실이면 살아도 죽은것이여,0
지금 보는 사람들 다 행복했으면 좋겠다,0
정말 자살일까.. 유서도 없고 자살을 했다는 정황도 없는데.. 우울증치료를 받았다는 이유만으로 자살핬다는건 왠지 의심스럽다,0
박민정씨 잘 하셨어요~~ 속이 시원하네요ㅋㅋㅋ 이제야 탈퇴ㅡㅡ,0
너무 잘 봤어요@_@ 남궁민씨를 보면 제가 좋아하는 박보검씨와 비슷한 유형의 연기파 배우라 드라마에 몰입이 잘 됩니다. 더 승승장구 하세요!!,0
오호 우리아들 연장해야지!!,0
나랑살자 누나.........♥,0
3번째 다리가 웅장해진다..,0
돌아가서 다시만나고 우진 주혁은 장인을 살리겠지...장모도 미리 병원 대려갈려나??그리고 잠에서 깬후 장모 장인 주혁 애기들과 함께 행복한 웃음 지으면서 엔딩하겠지...?,0
실망이다. 영화를 이렇게 어렵게 만들 필요까지 있을까.. 그렇다고 그 내용이 엄청 대단한것도 아니고..,0
근데 김은숙 작가 작품은 항상 후반부는 쳐진다ㅠㅠ,0
내가 받고싶은대로 상대에게 주라.....대부분의 사람들은 권리인양 웃긴답니다...40대 중반이 되어서야 깨달은 것은 상대의 인격과 수준에 맞게 대하자입니다!,0
빈지노 또 어떤 행보 보여줄지 진짜 기대되네 앨범 기대된다,0
네~ 다음 도쿄 나와주세요~,0
예쁘네.엄마 아빠 고루 닮음,0
가만보면 이수근 개그 은지원이 제일 좋아함 ㅋㅋ,0
정을 주고 싶어도 희한하게 정이 안 가는 나영석 사단,0
분명 수준 높은 영화인데 내가 이해를 못하겠어 이거 이해하면서 보는 사람 능력자,0
푸른거탑 놀래는 리액션은 진짜 세계최강임ㅋㅋ,0
그럼 티켓반값이나 20프로할인해라,0
삼가 고인의 명복을 빕니다. 좋은 분이셨어요.,0
내 나이 45살인데 내가 노이즈 광팬이라 잘 아는데 저 형이 나랑 2살밖에 차이가 안난다고?? 실화냐?? ㅡㅡ;;,0
난 언니도 재미있구 둘이 티격태격 하는것도 재미있던데..왜들 그러냐,0
겸손하게 고사하는 백종원 과 그걸 또 받는 유재석의 그릇의 차이가 너무 확연히 느껴졌습니다. 진짜 대상은 누가봐도 이견없이 백종원 이라고 생각합니다.,0
근데솔직히 인상이 착해보이지는않다,0
허접한 연출을 압도적인 연기력으로 덮어버린 영화.거지가 신의 눈물 다이아몬드 반지를 낀 느낌임.김한민 에휴..,0
정말잘어울리는예픈한쌍갓아요 제가더흥분되고기분이너무좋읍니다 너무너무축하축하드립니다,0
근데 황우슬혜는 성이 황우임 ? 황우씨가 있나,0
테넷같은 영화를 한번보고 이해는 못하지만 대단한영화라말하는 수준 대단히 높으신 지적허세 가득한 우리나라 영화관객님들에겐 너무 수준낮은영화겠지만 난 테넷보다 이 영화가 10배는 더 재미있었음~^^,0
마자 격주로 번갈아가면서 나와줬음 좋겠다 ㅜ 진심 ㅠ,0
표치수 몸값 엄청 오를것으로 예상. 연기를 너무 잘함,0
스트레스로 인한 섭식장애... 걱정됨.,0
배우님이 사과할 일 아닙니다 항상 응원하겠습니다!!,0
증거가 있을리가 없지 우리 승리오빠는 이용당했을뿐 무죄다,0
이미 무너진 댐 무너졌다고 알리기 싫어서 일부러 폭파했다고 거짓말 하는거 아냐?,0
이건 뭐 변호사 변론비용도 아니고.. 좀 심하네.,0
이분은 진짜 잘못없지;; 대리운전하시는분 편의봐주려고 집앞에서 주차만햇는데 이정도 자숙이라니 다시 좋은연기부탁드려요,0
박나래 ㅎ아직도이용진좋아하는지 급 궁금,0
끝까지 제보한 병사를 거짓말쟁이 만드네 ㅋㅋ 60만국군장병과 그 가족들이 누구편일까? 이 위선덩어리들아,0
법에 의한 정치는 곧부메랑을 경험할 것 같다.,0
어지간히 급했다,0
나만 크림파스타 만들때 다진마늘 넣어..?,0
기대가 너무 컸나....생각보다 조금 별로였다...전투씬이 3시간 상영시간중에 너무 짧은 느낌이었다.,0
또 이러고 있네,0
오래갈꺼같지않음.. 조만간 ..,0
응 아니야,0
전현무나 이혜성은 왜 이렇게 까이나요?? 뭐가 비호감인거이요?? 전 애인 배려 하지 않고 얘기 하는 거요?? 이혼도 아니고 별 문제 없어보이는데 다 추측으로 전현무 너무 쓰레기 취급 하는거 아닌지...,0
스노우 자체가 보정인데 뭔얘기야. 물론 고소영은 이쁨 ^^^^^^,0
ㅜㅜ노래 짱 잘하는 언니..완전 팬인데 꼭 쾌차해서 다시 무대에서 뵙고싶어요 힘내세요!!,0
다음 화는 꽃길 걷장,0
y2k 고재근 선생인 줄 만 알았다^^,0
경규옹이 저 맥락에서 비교 대상을 차은우로 한건 그만큼 차은우를 대표적인 미남이라고 생각한다는 방증이지,0
구하라씨도 온몸에 멍이들고 하혈했다는데 최종범한테 상해죄는 적용 안되나요?? 왜 구하라만 상해죄 해당인지 모를 일이네요..,0
그냥 미쳤어요 충격그자체,0
왕의귀환..진짜가나타났다! 잠시 bts 쪽으로 외도는했지만..지디가 돌아왔다~!!~ 너가 멀해도 좋다~~~,0
유시민 밖에 없다 다음 대선에...,0
이지아 고쳤던 뭐했던 이쁘건 진짜 이쁘다. 뭐랄까.. 좀 신비스러운 느낌이랄까?,0
약물은 러시아가 잘하잖아 올림픽에서도 잘 쓰고 ㅋㅋ,0
이수근 흥해라~~~~,0
형님 복귀 축하합니다.!,0
둘째는 다둥이가 아닙니다,0
정우성도 드라마 하나 찍어라. 정우성표 로맨스 보고 싶다. 잘생긴 아저씨의 대표주자. 비트 때는 정말 인간이 아니었는데... 뭔가 잘생겼는데 우수에 찬 느낌도 있고....그냥 잘생기지 않았음 정우성은.,0
21C에 주술사랑 ...,0
태규형 올해 연기대상이십니다!! 소름돋는 멋진연기였어요!!! 경동고화이팅!!,0
군대나 가세요,0
감량만 한게 아닌거같던데..방송보다 누구지 했는데,0
정말 축하해요~~,0
살빼기전 김태희보다 더이뻣음,0
집에서 해먹기 싫어서 오늘 사먹었는데ㅠ 생각보다 간단하네,0
유지보단 안해준단거죠 유책배우자가 좋아서 글겠습니까 이혼해줌 돌씽이라고 지만 신나서 다닐껀데 왜 당한사람이 쿨하게 보내줍니까 그럴이유도 없는거지,0
타고난 재능보다 열정을 유지하고 끈기를 가지는게 중요하다고 말씀하셨지만 사실 열정을 유지하고 끈기를 가지는 능력 자체가 자체가 어느정도는 타고나는 것,0
송가인 국보가수~~최고,0
박한별 너무 이뻐~,0
나도 그렌저ig타지만ㅜㅜ돈있으면 외제차타고싶음ㅜㅜ,0
한혜진편 개꿀잼...모델이니까 가능한 출사다 정말,0
와우~두 달만에 19kg ㄹㅇ 인간 승리다,0
김주혁 전미선 두분은 왜케 쾡한 기분을 주는건지 다른사람관 달른느낌을줌..,0
먹으면 바로 찌는 체질이군 난 아무리 먹어도 안찌는데,0
그래도 제작진은 힘든 결정이였을꺼예요프로그램 만들기 위해 투입된 직원들은 일자리인데 다른 멋진 작품 생각하셔서 다시 모이시길 바래요,0
맞벌이도 아닌데 뭐저렇게까지 아이를 봐야하나ㅠ,0
그래도 남들 하는건 다해보고 살아야하지않나? 결혼도 해보고 애도 키워보고,0
